processid	sampleid	bin_uri	genus_name	lat	lon
GBGL18955-15	KP074783	BOLD:AAZ3773	Heliconius	-8.52272	-74.1142
GBGL26878-19	MG210083	BOLD:ADR4111	Haenschia	-8.52272	-74.1142
GBGL29001-19	MG735662	BOLD:AAA3397	Boloria	55.2944	23.946
GBGL9866-12	HM051845	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBGL9966-12	HM051945	BOLD:AAD3249	Oleria	-8.52272	-74.1142
GBLN1589-08	EU068909	BOLD:ABX6009	Napeogenes	-0.52	-76.4
GBMIN18177-13	JX445987	BOLD:ACD2166	Fabriciana	36.4024	127.762
GBMIN22220-13	JF450965	BOLD:ACF4540	Mechanitis	-0.4978	-76.3742
GBMIN70706-17	KP007549	BOLD:ABY8587	Danaus	0.15592	113.965
GBMIN70770-17	KP007661	BOLD:ABY8587	Danaus	0.15592	113.965
GBMNE59783-22	MZ026230	BOLD:ACE8778	Fabriciana	42.2398	-6.45583
GBMNE59794-22	MZ026241	BOLD:AAB2344	Fabriciana	40.233	20.9552
GBMNE59832-22	MZ026282	BOLD:AAB2344	Fabriciana	60.2106	21.3242
HBNKB179-07	766NK-28331	BOLD:AAA2067	Boloria	63.656	-135.864
LEFIC094-10	MM03407	BOLD:AAA9406	Boloria	68.997	20.744
LNAUW035-17	CCDB-30813-C11	BOLD:AAD1188	Euptoieta	35.1932	-111.618
LNOA967-16	MACN-Bar-Lep-ct 08072	BOLD:AAM2418	Dione	-27.2977	-65.8459
MHMYC1228-09	09-SRNP-31197	BOLD:AAC3568	Heliconius	10.993	-85.403
MHMYM1795-11	11-SRNP-70763	BOLD:AAK7291	Melinaea	10.991	-85.3954
NBNK023-11	2823nk-nk1	BOLD:AAA9406	Boloria	53.88	-119.12
NOB077-17	CCDB-23376 G05	BOLD:AAB6973	NA	-9.49528	-75.9669
SAMOA118-17	CB_SCRU02	BOLD:AAC5742	Euploea	-14.015	-171.72
SZCBP676-15	SCBP1676	BOLD:AAI9882	Cupha	22.573	114.036
TRIHL598-22	IAvH-TRI-A1307	BOLD:AAB7446	Heliconius	3.058	-75.3917
ACRJP408-10	BC-MNHNJP0750	BOLD:AAE0506	Acraea	1.28217	32.3437
BFGCB091-11	LCB0091	BOLD:AAD3016	Philaethria	3.85743	-53.3223
BLPDV1556-18	17-SRNP-71850	BOLD:AAC2520	Pseudoscada	10.9959	-85.3984
BLPEE7768-14	14-SRNP-40926	BOLD:AAA9566	Danaus	10.9053	-85.2788
BPAL3470-16	CCDB-25456 E02	BOLD:AAA9312	Brenthis	51.9072	105.065
CBIHI249-18	1173-IV_ENT-61777	BOLD:AAF0055	Actinote	4.47372	-73.6506
EULEP3570-16	RVcoll15Q042	BOLD:ACS2433	Boloria	43.3104	20.8369
GBCAB7222-24	ON586786	BOLD:AAB2344	Fabriciana	56.599	14.2401
GBGL19002-15	KP074833	BOLD:ACV8274	Heliconius	-1.56427	-78.463
GBGL21883-19	MG210108	BOLD:ADR5261	Episcada	-1.56427	-78.463
GBGL26945-19	KY750074	BOLD:ADR9704	Pteronymia	4.18775	-72.6445
GBGL28936-19	KY649615	BOLD:ADR2153	Actinote	2.2	-78.317
GBGL29020-19	LT795165	BOLD:AAA3397	Boloria	51.083	10.4262
GBGL9803-12	HM051782	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBGL9891-12	HM051870	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBMIN70769-17	KP007655	BOLD:AAI9595	Danaus	7.7611	98.7703
GBMNA10144-19	KC836923	BOLD:AAA9566	Danaus	23.8744	-101.554
GMAHH007-18	BIOUG40954-A02	BOLD:AAC5742	Euploea	-19.2829	146.801
GMCEB033-18	BIOUG37393-C04	BOLD:AAC7786	Oleria	10.9292	-85.4643
GWORU371-10	BC ZSM Lep 31962	BOLD:AAA8958	Argynnis	39.7903	15.9389
HBNK777-07	762NK-181214	BOLD:AAA4400	Speyeria	50.224	-114.547
LEPAR1269-17	MACN-Bar-Lep-ct 08220	BOLD:AAC7292	Actinote	-34.5892	-58.4734
LEPMA747-16	LepMala747	BOLD:AAQ1963	Acraea	-15.8504	35.6122
LEPPA726-13	MACN-Bar-Lep-ct 03603	BOLD:AAD6393	Danaus	-27.5529	-58.6795
MHAAC099-06	05-SRNP-6242	BOLD:AAB6623	Eueides	10.93	-85.372
MHMYG2626-10	09-SRNP-56526	BOLD:AAB9625	Pteronymia	10.7733	-85.379
MHMYJ468-10	10-SRNP-35332	BOLD:AAB0608	Pteronymia	10.9292	-85.4643
MHMYK1008-11	10-SRNP-81015	BOLD:AAD1188	Euptoieta	10.9229	-85.3188
MHMYN6429-14	14-SRNP-41163	BOLD:AAB6972	Mechanitis	10.8967	-85.29
PLECJ046-20	BIOUG56904-G12	BOLD:AAC2573	Heliconius	10.763	-85.334
RDBBC393-05	CSG22856 C BC	BOLD:AAA6312	Speyeria	51.309	-121.916
RDLQB142-05	DH010228	BOLD:ABZ0596	Speyeria	47.002	-73.894
TRIHL023-22	IAvH-TRI-A552	BOLD:AEF5755	Mechanitis	3.06603	-75.3758
WMB2085-13	RVcoll.12-R024	BOLD:AAB2344	Fabriciana	37.97	14.77
ABLCU844-09	CSU-CPG-LEP001844	BOLD:ABZ6595	Boloria	42.43	-111.08
BIBSA1112-15	15-L832	BOLD:ABZ5868	Boloria	46.46	13.67
BKKP421-18	1WRW001	BOLD:AAI9595	Danaus	13.848	100.775
CNCBF754-14	CCDB-24272-H05	BOLD:AAB2859	Boloria	65.083	-138.233
EULEP505-15	RVcoll.07-C530	BOLD:ABU6851	Boloria	42.17	23.43
EZROM661-08	RV-07-D073	BOLD:AAB4702	Argynnis	45.204	28.247
GBGL24007-19	KY750105	BOLD:AAX7578	Pteronymia	-1.56427	-78.463
GBGL29682-19	KP074872	BOLD:AAD3016	Philaethria	-8.52272	-74.1142
GBGL9843-12	HM051822	BOLD:AAD9270	Pseudoscada	-8.52272	-74.1142
MBIO453-13	R1BL25	BOLD:AAZ4898	NA	3.13	101.657
MHMYH564-10	10-SRNP-35016	BOLD:AAA6396	Greta	10.9245	-85.4695
MHMYJ458-10	10-SRNP-35287	BOLD:AAA6396	Greta	10.9245	-85.4695
MHMYJ464-10	10-SRNP-3748	BOLD:AAA8568	Dircenna	10.8647	-85.4153
MHMYK6192-15	14-SRNP-35407	BOLD:ABZ7076	Heliconius	10.9269	-85.4682
MHMYK980-11	10-SRNP-35913	BOLD:AAA6396	Greta	10.9245	-85.4695
MHMYK989-11	10-SRNP-7406	BOLD:AAB0608	Pteronymia	10.8647	-85.4153
MHMYQ190-12	11-SRNP-35883	BOLD:AAA8568	Dircenna	10.9277	-85.4745
MHMYQ191-12	11-SRNP-35878	BOLD:AAA8568	Dircenna	10.9277	-85.4745
NOB087-17	CCDB-23376 H03	BOLD:ACB4679	NA	-9.49528	-75.9669
SAMOA120-17	CB_BTS01	BOLD:AAC1308	Tirumala	-13.508	-172.666
UAMIC3246-15	KWP:Ento:37242	BOLD:ACS2432	Boloria	68.94	-148.872
WMB1735-13	RVcoll.12-P943	BOLD:AAA8958	Argynnis	43.352	5.826
WMB4312-14	RVcoll.14-A467	BOLD:AAB2344	Fabriciana	44.166	10.628
WMB5300-14	RVcoll.14-I615	BOLD:AAA8958	Argynnis	44.375	1.451
WMB844-13	RVcoll.07-G478	BOLD:ABY9182	Fabriciana	39.903	16.14
WMB857-13	RVcoll.09-T265	BOLD:AAB1747	Boloria	44.105	5.301
ATLAS010-22	RVcollLD3112	BOLD:AAB4702	Argynnis	30.31	-7.26
BLPEF9239-15	14-SRNP-58450	BOLD:AAB6623	Eueides	10.7275	-85.4121
BOPM163-12	UMKL-JJW0163	BOLD:AAI9595	Danaus	3.085	102.114
CBL012-12	BU-ZOO-Tl	BOLD:AAB6318	Tirumala	11.16	76.468
CCHAR5609-19	CHARS00169-E12	BOLD:AAB1505	Boloria	69.1323	-105.062
CNCBF736-14	CCDB-24272-F11	BOLD:AAA4400	Speyeria	52.11	-106.26
CRHTA23259-22	BIOUG80143-H10	BOLD:AAC6546	NA	9.648	-83.071
EZHBA240-07	CSG16242	BOLD:ACS2433	Boloria	46.173	6.634
EZHBA614-07	CSG08848	BOLD:AAA8958	Argynnis	54.98	82.89
GBGL24008-19	KY750214	BOLD:AAX7578	Pteronymia	-1.56427	-78.463
GBGL28970-19	KM592975	BOLD:AAA8958	Argynnis	53.9784	-2.85294
GBGL29172-19	LT795317	BOLD:AAA5115	Boloria	56.0012	9.37867
GBGL8328-12	GU012622	BOLD:AAB6318	Tirumala	23.5863	81.173
GBGL9850-12	HM051829	BOLD:AAD6385	Scada	-8.52272	-74.1142
GBGL9905-12	HM051884	BOLD:ABZ6190	Napeogenes	-8.52272	-74.1142
GBGL9907-12	HM051886	BOLD:ABZ6190	Napeogenes	-8.52272	-74.1142
GBGL9990-12	HM051969	BOLD:AAD3249	Oleria	-8.52272	-74.1142
GBLN3756-14	JX573813	BOLD:ACQ3477	Pteronymia	-4.69	-79.09
GBMIN70920-17	KR150620	BOLD:AAC5742	Euploea	-25.6973	134.023
GBMNE59867-22	MZ026187	BOLD:AAB2322	Argynnis	44.063	10.807
GBMNE59885-22	MZ026206	BOLD:ABY9182	Fabriciana	40.2046	21.0637
GBMNE59893-22	MZ026214	BOLD:ABY9182	Fabriciana	44.487	9.497
GRAFW1646-12	ZA2012-4835	BOLD:AAA2067	Boloria	74.1685	-42.0757
HBNK790-07	762NK-22693	BOLD:AAA4400	Speyeria	49.117	-119.21
LEALT532-16	TLMF Lep 20755	BOLD:AAB5849	Boloria	49.5	88.083
LNU1536-20	AVM1215	BOLD:AAL5461	Euploea	11.182	119.417
LNU1813-20	AVM1492	BOLD:AEI3911	Ideopsis	9.697	118.521
MHAAB028-05	04-SRNP-34754	BOLD:AAB0608	Pteronymia	11.004	-85.416
MHAAB682-05	04-SRNP-60643	BOLD:AAA8568	Dircenna	10.878	-85.393
MHMXY639-09	08-SRNP-55873	BOLD:AAB6669	Dryas	10.763	-85.413
MHMYL8068-16	16-SRNP-35000	BOLD:AAB3218	Danaus	10.9047	-85.468
RDBBC273-05	CSG21517 NE BC	BOLD:ABZ2169	Speyeria	55.696	-120.028
RDHP526-06	603NK-TK.18	BOLD:AAC7576	Speyeria	34.46	-111.25
SNA011-07	JCD42508	BOLD:ABZ4892	Speyeria	44.3698	-71.9508
WMB2662-13	RVcoll.10-B742	BOLD:AAA8958	Argynnis	44.032	6.172
WMB4169-14	RVcoll.13-S740	BOLD:AAA8713	Issoria	41.82	13.32
WMB741-12	RVcoll.11-J657	BOLD:AAA9312	Brenthis	37.88	14.03
ACRJP1043-23	BC-MNHNJP1386	BOLD:AAD2489	Acraea	1.25	30.883
ACRJP515-10	BC-MNHNJP0762	BOLD:AAD6013	Acraea	1.28217	32.3437
BBLPC002-09	09BBELE-1002	BOLD:ABZ0596	Speyeria	46.737	-60.881
BLPAA38923-22	21-SRNP-35025	BOLD:AAA6396	NA	10.929	-85.464
BLPAA48256-23	22-SRNP-58814	BOLD:AAB9625	Pteronymia	10.7625	-85.3369
BLPEE7773-14	12-SRNP-77235	BOLD:AAA9566	Danaus	10.9301	-85.2521
CRPEA44118-21	BIOUG71249-D01	BOLD:AAB0608	Pteronymia	9.973	-84.094
EULEP5174-17	RVcoll16H073	BOLD:ACW5301	Boloria	67.7445	20.6341
EULEP5178-17	RVcoll16H170	BOLD:AAA6974	Boloria	69.9416	23.0354
EZHBA287-07	CSG08707	BOLD:AAA9406	Boloria	53.3	87.7
EZHBA843-07	CSG16797	BOLD:AAB1505	Boloria	64.7	177.5
GBGL18971-15	KP074802	BOLD:ACW0275	Heliconius	-1.56427	-78.463
GBGL23383-19	KX258474	BOLD:AAD3233	Oleria	-8.924	-59.131
GBGL29025-19	LT795170	BOLD:AAA3397	Boloria	46.6424	2.19402
GBGL43249-21	MW020518	BOLD:AAA2067	Boloria	63.29	-145.65
GBMIN22128-13	JF450968	BOLD:ACF4540	Mechanitis	-0.5228	-76.3955
GBMIN70720-17	KP007629	BOLD:ABX5122	Danaus	0.15592	113.965
GBMIN70783-17	KP007664	BOLD:AAD6393	Danaus	31.52	-110.33
GBMIN70796-17	KP007692	BOLD:ADK2142	Danaus	0.15592	113.965
GBMNA10181-19	KP294327	BOLD:AAC8300	Heliconius	38.0733	104.691
GBMNA43871-19	MK252956	BOLD:AAA5115	Boloria	42.3738	2.30525
GBMNE4263-21	MT790704	BOLD:AEN4840	Oleria	0.827	-78.128
GMSAW1842-18	BIOUG37433-G06	BOLD:AAS0558	NA	-26.0264	27.545
GUPPY058-17	2017nk25	BOLD:AAA6974	Boloria	62.7842	148.182
HBNK232-07	607NK-JB1157	BOLD:AAA2067	Boloria	66.243	-136.856
HBNK910-07	763NK-28611	BOLD:AAA4400	Speyeria	60.999	-137.03
LNOA377-16	MACN-Bar-Lep-ct 07059	BOLD:AAZ3773	Heliconius	-23.6997	-64.8666
LOQT059-06	2006-LOQT-059	BOLD:AAC4419	Acraea	-19.381	146.449
LPAB369-08	08BBLEP-02691	BOLD:ABZ2169	Speyeria	49.066	-113.998
LPAB371-08	08BBLEP-02693	BOLD:AAA2067	Boloria	49.066	-113.998
LTRI068-09	DMTRN-0068	BOLD:AAB7446	Heliconius	10.4155	-61.3724
LYHES873-09	MAL-05001	BOLD:AAD0524	Pteronymia	17.972	-89.358
LYPAP737-09	MAL-02737	BOLD:AAD1188	Euptoieta	19.798	-87.671
LYPAP821-09	MAL-02821	BOLD:AAC2573	Heliconius	18.219	-89.454
MBIO208-13	G1BL39	BOLD:AAL5463	NA	3.317	101.75
MHAAA233-05	01-SRNP-2818	BOLD:AAB6972	Mechanitis	10.9	-85.373
MHAAC080-06	05-SRNP-5602	BOLD:AAE3067	Heliconius	10.916	-85.379
MHMYQ199-12	11-SRNP-35930	BOLD:AAC7786	Oleria	10.9333	-85.4573
SYC4238-14	sc_04318	BOLD:AAC5742	Euploea	-17.51	-149.821
WMB2797-13	RVcoll.11-J758	BOLD:AAA8958	Argynnis	44	10.34
YGEN249-22	BIOUG73659-F01	BOLD:AAA2067	Boloria	62.387	-140.874
BIGLE001-22	J151	BOLD:AEP5112	Dione	-15.76	-73.984
BLPDV1567-18	17-SRNP-32460	BOLD:AAB9625	Pteronymia	11.0031	-85.4204
BOPM150-12	UMKL-JJW0150	BOLD:AAJ3586	Cirrochroa	3.085	102.114
BPAL3425-16	CCDB-25456 A05	BOLD:AAA9312	Brenthis	54.9443	116.737
BPALB449-17	CCDB-23846 F09	BOLD:ACF1366	NA	-8.52272	-74.1142
CRATA33624-22	BIOUG89954-A10	BOLD:AAW9097	Ithomia	9.016	-83.004
DUDU085-13	SCABRIDanaidae1085	BOLD:AAR3660	Amauris	1.28217	32.3437
EZBNA294-07	EZ1293CNC	BOLD:AAA2067	Boloria	64.876	-111.565
EZHBA840-07	CSG16794	BOLD:AAA9406	Boloria	64.7	177.5
GBGL18681-15	KP074311	BOLD:AAB4305	Eueides	7.14832	-66.3649
GBGL18976-15	KP074807	BOLD:ABZ7076	Heliconius	4.18775	-72.6445
GBGL21693-19	MG210092	BOLD:AAD1891	Callithomia	-11.5246	-54.3552
GBGL21802-19	KP007687	BOLD:ABY8587	Danaus	15.4083	121.392
GBGL26848-19	KP007696	BOLD:AAB3216	Danaus	-7.15691	144.835
GBGL28926-19	KY649585	BOLD:ADR2153	Actinote	-3.97	-79.062
GBGL29055-19	LT795200	BOLD:AAA3397	Boloria	46.6424	2.19402
GBGL29144-19	LT795289	BOLD:AAA5114	Boloria	38.8208	-96.3316
GBGL29192-19	LT795337	BOLD:AAA5115	Boloria	49.7492	15.3833
GBGL29387-19	KJ496366	BOLD:AAB6669	Dryas	7.8834	98.3956
GBGL43223-21	MW020492	BOLD:AAA2067	Boloria	68.88	-166.21
GBGL43254-21	MW020523	BOLD:AAA2067	Boloria	39.59	-105.64
GBGL9749-12	HM051728	BOLD:AAC9126	Hyposcada	-8.52272	-74.1142
GBGL9771-12	HM051750	BOLD:AAC3055	Melinaea	-8.52272	-74.1142
GBGL9959-12	HM051938	BOLD:ACB5090	Oleria	-8.52272	-74.1142
GBLN1581-08	EU068917	BOLD:AAD3233	Oleria	-0.52	-76.4
GBMIN71248-17	KY750012	BOLD:ADK0951	Pteronymia	-1.56427	-78.463
GBMNA10145-19	KJ476729	BOLD:AAZ4898	Ideopsis	38.0733	104.691
GRAFW025-11	za2011-025	BOLD:AAA2067	Boloria	74.4667	-20.5667
GUPPY008-17	2015nk8	BOLD:ABZ2169	Speyeria	41.9778	-120.206
GUPPY061-17	2017nk28	BOLD:AAA6974	Boloria	62.7842	148.182
HBNK791-07	762NK-22694	BOLD:AAA4400	Speyeria	49.117	-119.21
KHCBT202-10	YB-KHC1402	BOLD:AAO0453	Terinos	7.53333	99.7833
KLEPI158-11	MSA 889	BOLD:ADQ5676	Acraea	-4.043	39.653
LNOA859-16	MACN-Bar-Lep-ct 07964	BOLD:AAZ7478	Danaus	-27.2977	-65.8459
LYPAP524-09	MAL-02618	BOLD:AAD6393	Danaus	19.722	-87.812
MHAAA241-05	00-SRNP-15883	BOLD:AAB6623	Eueides	10.858	-85.611
MHAAC186-06	05-SRNP-49519	BOLD:AAA8547	Greta	10.889	-85.476
MHMYH581-10	09-SRNP-36895	BOLD:AAC7786	Oleria	10.9333	-85.4573
SNA019-07	JCD56941	BOLD:AAE2403	Speyeria	38.8208	-96.3316
ACRJP406-10	BC-MNHNJP0748	BOLD:AAE0506	Acraea	1.28217	32.3437
ANEPT580-15	IRIC-A1206	BOLD:ABX5004	Acraea	-13.1628	27.7552
ASARD2307-12	INB0004184568	BOLD:AAW9097	Ithomia	9.892	-83.978
ASARD2678-12	INB0004172538	BOLD:ABU8695	Heliconius	10.717	-85.154
BCIBT626-11	YB-BCI35749	BOLD:AAC8300	Heliconius	9.15472	-79.8481
CNGRD1018-12	BIOUG02743-B11	BOLD:ABZ0595	Speyeria	49.149	-107.53
CZBB556-23	VV-29-21	BOLD:AAA8713	Issoria	50.033	15.001
EULEP312-14	MM23797	BOLD:AAB2344	Fabriciana	56.8139	24.6937
GBGL10027-12	HM052006	BOLD:AAB8261	Heliconius	-8.52272	-74.1142
GBGL18999-15	KP074832	BOLD:AAB8261	Heliconius	-8.52272	-74.1142
GBGL19552-15	KP074860	BOLD:AAC7208	Laparus	8.43954	-80.1443
GBGL21934-19	KR150602	BOLD:AAC5742	Euploea	-12.88	136.46
GBGL29198-19	LT795343	BOLD:AAA5114	Boloria	38.8208	-96.3316
GBGL29207-19	LC146799	BOLD:AAA9312	Brenthis	36.7674	137.469
GBGL29386-19	KJ496358	BOLD:AAB6669	Dryas	9.5	100
GBGL9824-12	HM051803	BOLD:ACB5952	Heliconius	-8.52272	-74.1142
GBGL9978-12	HM051957	BOLD:AAD3249	Oleria	-8.52272	-74.1142
GBMIN22132-13	JF450960	BOLD:ACF4540	Mechanitis	-0.4978	-76.3742
GBMIN70736-17	KP007597	BOLD:ABX5122	Danaus	7.7611	98.7703
GBMIN70800-17	KP007678	BOLD:ABY8587	Danaus	3.67166	114.633
GBMIN70868-17	KR150545	BOLD:AAC5742	Euploea	-18.72	146.3
GBMIN70891-17	KR150555	BOLD:AAC5742	Euploea	-12.63	136.27
GBMNE59800-22	MZ026250	BOLD:AAB2344	Fabriciana	47.2836	3.47296
GBMNE59811-22	MZ026261	BOLD:AAB2344	Fabriciana	57.8776	12.0968
GBMNE59859-22	MZ026179	BOLD:AAB2322	Argynnis	43.396	22.368
HBNKB177-07	766NK-28244	BOLD:AAA2067	Boloria	64.583	-138.245
KHCBT1189-16	CCDB03530_H09	BOLD:ACA4585	Vindula	7.53333	99.7833
LNAUY2274-19	CCDB-34954-H05	BOLD:AAD9736	Phalanta	-9.4	46.0333
LNOA053-16	MACN-Bar-Lep-ct 06735	BOLD:AAC7292	Actinote	-23.6997	-64.8666
LOWA219-06	2005-LOWA-219	BOLD:AAA2067	Boloria	49.467	86.517
PLPDC038-20	BIOUG58184-A03	BOLD:AAW9097	Ithomia	10.763	-85.334
WMB1900-13	RVcoll.11-J972	BOLD:AAA8958	Argynnis	40.548	9.614
WMB470-11	RVcoll.09-T566.1	BOLD:AAA8958	Argynnis	40.08	9.26
ACRJP1007-23	BC-MNHNJP1350	BOLD:AAD4067	Acraea	-19.15	44.8
ASARD2958-12	INB0004250659	BOLD:AAD1349	Godyris	10.416	-84.13
ATLAS166-22	RVcoll15O502	BOLD:AAA9566	Danaus	36.684	-3.56
BCIOM095-19	YB-BCI170417	BOLD:AAG9289	Hypothyris	9.155	-79.848
BLPAB556-06	06-SRNP-101495	BOLD:AAA6396	Greta	10.927	-85.468
CNCBF690-14	CCDB-24272-C01	BOLD:ABZ0596	Speyeria	49.39	-110.19
CZBB697-23	CS5-5	BOLD:AAA9312	Brenthis	49.273	18.102
ETKL423-13	CVGr1Lepi03	BOLD:AAC4394	NA	-29.7906	30.5753
EULEP901-15	RVcoll.14-C732	BOLD:AAB1748	Boloria	41.764	23.418
EZBNA060-07	EZ1059CNC	BOLD:AAA3397	Boloria	55.127	-85.614
EZBNB139-08	CBjS07-1052n.1	BOLD:AAA3397	Boloria	51.917	-115.417
EZHBA449-07	CSG08567	BOLD:AAB5849	Boloria	54.98	82.89
GBGL18973-15	KP074804	BOLD:ACV6971	Heliconius	-11.5246	-54.3552
GBGL21791-19	KP007626	BOLD:ABX5122	Danaus	-25.6973	134.023
GBGL21805-19	KP007681	BOLD:ABY8587	Danaus	7.4131	99.3455
GBGL23991-19	KY750080	BOLD:ACQ3476	Pteronymia	-1.56427	-78.463
GBGL26855-19	MG210069	BOLD:ACQ2107	Episcada	-1.56427	-78.463
GBGL29090-19	LT795235	BOLD:AAA3397	Boloria	53.332	-118.001
GBGL29202-19	LT795347	BOLD:AAA5114	Boloria	38.8208	-96.3316
GBLN1629-08	EU068869	BOLD:AAC3055	Melinaea	-0.52	-76.4
GBLN2138-09	FJ468754	BOLD:AAA9199	Napeogenes	4.17	-73.65
GBLN2162-09	FJ468730	BOLD:AAA9200	Napeogenes	-0.56	-76.44
GBMIN70789-17	KP007672	BOLD:AAJ4334	Danaus	0.15592	113.965
GBMIN70869-17	KR150538	BOLD:AAC5742	Euploea	-18.72	146.3
GBMIN85256-17	KX110366	BOLD:AAA9566	Danaus	23.8744	-101.554
GBMNE4264-21	MT790705	BOLD:AEN4840	Oleria	0.827	-78.128
GBMNE59802-22	MZ026252	BOLD:AAB2344	Fabriciana	48.3352	9.50254
GMCEC36191-21	BIOUG66547-F12	BOLD:AAA6396	Greta	10.929	-85.464
HBNK538-07	611NK-BB47499	BOLD:AAA2067	Boloria	58.641	-124.694
LCH479-04	04HBL003479	BOLD:ABZ0596	Speyeria	58.73	-93.82
LEPPA563-13	MACN-Bar-Lep-ct 03938	BOLD:AAZ7818	Danaus	-26.18	-58.94
LNOA734-16	MACN-Bar-Lep-ct 07839	BOLD:AAA8568	Dircenna	-23.761	-64.8503
LNU1837-20	AVM1516	BOLD:AER5425	Euploea	9.697	118.521
LYPAP817-09	MAL-02817	BOLD:AAC2573	Heliconius	19.722	-87.812
MHAAB030-05	04-SRNP-48103	BOLD:AAB9625	Pteronymia	10.89	-85.48
MHMYN2335-13	90-SRNP-1277	BOLD:AAD6393	Danaus	10.8439	-85.6138
OXB357-15	RVcoll.14-N071	BOLD:AAB1747	Boloria	46.313	9.943
OXB610-15	14-N999	BOLD:AAB2322	Argynnis	46.247	10.834
RDBBC415-05	CSG22878 CA WA	BOLD:AAA2067	Boloria	48.742	-120.68
SNA024-07	JCD47070	BOLD:AAC7576	Speyeria	38.02	-119.17
WMB1852-13	RVcoll.11-I966	BOLD:ACS2433	Boloria	45.778	6.561
WMB4952-14	RVcoll. 14-I499	BOLD:AAB5849	Boloria	41.842	13.198
WMB6714-19	LEP-SS-00980	BOLD:AAB2344	Argynnis	39.2166	16.1414
ATLAS036-22	RVcoll18D126	BOLD:ACE7514	Boloria	42.438	2.365
BLPDV6579-18	18-SRNP-30144	BOLD:AAC2520	Pseudoscada	10.9876	-85.4197
BLPEE7767-14	14-SRNP-20012	BOLD:AAA9566	Danaus	11.0323	-85.5278
BPAL3059-15	CCDB-25451 B07	BOLD:AAB6580	Brenthis	33.0029	50.0003
CNCBF1017-14	CCDB-24279-F07	BOLD:AAE2403	Speyeria	45.41	-99.09
EULEP1872-15	RVcoll.13-U488	BOLD:AAA9312	Brenthis	46.543	13.014
EULEP4967-16	RVcoll16I374	BOLD:AAD9780	Argynnis	51.406	23.124
EZBNA010-07	EZ1009CNC	BOLD:AAA3398	Boloria	61.082	-123.912
GBCAB7244-24	ON586752	BOLD:AAB2344	Fabriciana	56.6081	14.2311
GBGL22120-19	MG546260	BOLD:ADR5523	Heliconius	3.85743	-53.3223
GBGL22143-19	MG546271	BOLD:ADR5523	Heliconius	3.85743	-53.3223
GBGL29071-19	LT795216	BOLD:AAA3397	Boloria	46.6424	2.19402
GBGL43242-21	MW020511	BOLD:ACS2432	Boloria	64.95	-148.35
GBGL9786-12	HM051765	BOLD:ACE4541	Napeogenes	-8.52272	-74.1142
GBMNE59798-22	MZ026248	BOLD:AAB2344	Fabriciana	41.773	2.337
GBMNE59862-22	MZ026182	BOLD:AAB2322	Argynnis	36.953	22.364
GBMNE59894-22	MZ026215	BOLD:ABY9182	Fabriciana	44.201	7.074
GMSAX232-14	BIOUG14723-A11	BOLD:AAS0558	NA	-26.026	27.545
LCH488-04	04HBL003488	BOLD:AAA5114	Boloria	58.73	-93.82
LEASS876-17	KLM Lep 08381	BOLD:AAB5849	Boloria	46.6733	14.4189
LEPAA236-16	GBIFCH-BOL_LEPAA_0236	BOLD:AAA9312	Brenthis	46.7253	6.9808
LEPMA727-16	LepMala727	BOLD:ABX6127	Acraea	-15.7666	35.0184
LNOA132-16	MACN-Bar-Lep-ct 06814	BOLD:AAD5828	Methona	-23.6997	-64.8666
LNOA212-16	MACN-Bar-Lep-ct 06894	BOLD:ACQ3476	Pteronymia	-23.683	-64.888
LNOA220-16	MACN-Bar-Lep-ct 06902	BOLD:AAF0055	Actinote	-23.6997	-64.8666
LNOA486-16	MACN-Bar-Lep-ct 07591	BOLD:ACF4280	Mechanitis	-24.7231	-64.645
LOTA927-09	BC-GVW1115	BOLD:AAD6154	Acraea	0.332	12.19
MHMXB873-06	06-SRNP-30037	BOLD:AAA8570	Oleria	11.019	-85.41
MHMXY465-09	08-SRNP-36349	BOLD:AAA8568	Dircenna	10.927	-85.468
MYENT079-17	USNMENT00804903	BOLD:AAL5463	Euploea	11.0651	98.9158
RDBBC498-05	CSG23006 CA WA	BOLD:ABZ4893	Speyeria	48.625	-120.4
RDHP525-06	603NK-TK.17	BOLD:AAC7576	Speyeria	34.46	-111.25
USLEP1560-10	10BBLEP-01560	BOLD:AAA9566	Danaus	35.0761	-92.5464
WMB3335-14	RVcoll.08-P781	BOLD:AAA5115	Boloria	43.061	-4.789
WMB6598-18	RVcoll14V689	BOLD:ACE7514	Boloria	42.49	13.55
ABGEN988-20	BIOUG56964-B09	BOLD:AAA4400	Argynnis	60.3221	-137.045
BIBSA122-15	RVcoll.14-D568	BOLD:AAA8958	Argynnis	44.52	8.7
BIBSA1522-16	LEP-SS-00367	BOLD:AAA8958	Argynnis	39.3881	16.5578
BIBSA2074-19	RVcoll19C221	BOLD:AAB1747	Boloria	43.884	11.788
BIBSA881-15	LD-3493	BOLD:ABU6851	Boloria	44.34	7.16
BLPAA11765-18	16-SRNP-31758	BOLD:AAB0608	Pteronymia	9.86347	-84.1467
BLPDV1562-18	17-SRNP-36575	BOLD:AAE7220	Napeogenes	10.887	-85.4744
BLPEE7745-14	12-SRNP-77638	BOLD:AAC3838	Dione	10.9355	-85.2531
