processid	sampleid	bin_uri	genus_name	lat	lon
SSKJA1516-14	BIOUG14973-C07	BOLD:AAH7266	NA	44.457	-65.274
SSKNA8250-15	BIOUG24411-G01	BOLD:ACF1442	Cratichneumon	57.532	-130.202
THAMI18927-23	CBG-A13274-D11	BOLD:ACD7711	NA	19.2026	101.073
TTMHY950-11	BIOUG00835-G07	BOLD:AAG7654	NA	43.446	-80.251
YGEN253-22	BIOUG73659-F05	BOLD:ACE4814	Ichneumon	62.387	-140.874
ABCMB11695-24	CBG-A24601-A10	BOLD:AAK3162	NA	58.7393	-93.8234
AGAKT411-17	BIOUG32608-E09	BOLD:AAH7283	NA	43.5187	-80.1709
AICH170-06	DHJPAR0009604	BOLD:AAA9641	Pedinopelte	10.89	-85.48
ASGLE1528-10	ASGLE2-0293	BOLD:ACE8616	NA	45.5102	-76.9768
BBHYG801-10	10BBHYM-0801	BOLD:AAG8099	NA	35.0761	-92.5464
BBHYL584-10	10BBCHY-3538	BOLD:AAU8846	NA	53.905	-106.074
BCHYM158-13	BC ZSM HYM 19158	BOLD:ACF9406	Aethecerus	51.922	5.11826
BCHYM8215-15	BC-ZSM-HYM-27596-D09	BOLD:ACG4851	Notosemus	49.071	13.3
CNCHV409-10	07PROBE-24550	BOLD:ABZ6604	NA	58.692	-94.132
CNGBL987-14	BIOUG11056-F05	BOLD:AAN8208	NA	44.8515	-79.8744
CNGRK560-13	BIOUG06460-C05	BOLD:ACC0920	NA	49.149	-107.53
CNKLB3507-14	BIOUG17538-D01	BOLD:AAE8982	Stenichneumon	60.714	-137.432
CNKOC583-14	BIOUG11337-A03	BOLD:AAK3167	Tycherus	46.7707	-65.0064
CNPKJ3483-14	BIOUG11924-A01	BOLD:ACF5187	Ichneumon	48.601	-86.2893
CNPKM938-14	BIOUG12706-A11	BOLD:ACE7718	NA	48.601	-86.2893
CNRVA2122-15	BIOUG19372-G07	BOLD:AAH2004	Phaeogenes	51.018	-118.205
COLHH599-18	CollHH599	BOLD:AAN3057	Diphyus	59.288	5.26422
COLMS8525-22	BIOUG94497-F10	BOLD:AAK3167	Tycherus	38.911	-105.199
COLMS8885-22	BIOUG97730-E02	BOLD:ACD0579	Ichneumon	38.911	-105.199
CRCEB33574-22	BIOUG77741-A01	BOLD:AEP2664	ichneuMalaise01	10.327	-84.079
CRHYA20596-22	BIOUG80180-H03	BOLD:AER7681	Carinodes	9.649	-83.071
CROAE2295-22	BIOUG80715-C06	BOLD:ACG8317	Setanta	9.262	-83.874
CRQZA15859-22	BIOUG87362-F05	BOLD:AEP3609	ichneuMalaise01	9.614	-83.818
CRQZA31598-22	BIOUG77729-C05	BOLD:AES7774	Setanta	9.614	-83.818
CRSCA10334-23	CBG-A13833-G03	BOLD:ADF8144	NA	10.8038	-85.3261
DSWAS335-07	06-PROBE-3306	BOLD:AAD1680	NA	58.634	-93.786
FBIIA1000-10	BC ZSM HYM 03945	BOLD:AAD5318	Ichneumon	48.4088	11.8712
FBIIA299-10	BC ZSM HYM 02769	BOLD:AAF2940	Ichneumon	49.3	11.6
GMGML1486-14	BIOUG17272-B04	BOLD:ACE1001	Tycherus	50.552	7.17
GMGMM304-14	BIOUG17299-B05	BOLD:AAL2075	Diphyus	50.552	7.17
GMHJA780-15	BIOUG18839-A05	BOLD:AEM5773	NA	15.494	-88.214
GMPSA1495-23	BIOUG98296-F10	BOLD:ACZ6627	Linycus	34.94	72.639
GMSCB093-19	BIOUG51274-H07	BOLD:AAG8071	NA	33.997	-119.716
GMSCE054-20	BIOUG51292-B02	BOLD:AEC3056	Homotherus	33.997	-119.716
GRAFW1592-12	ZA2012-0574	BOLD:AAD5318	Ichneumon	74.5	-21
HPPPN539-13	BIOUG08430-D10	BOLD:AAH2179	NA	44.623	-63.569
JSHYN154-11	BIOUG01045-B01	BOLD:AAU8706	NA	44.621	-75.773
JSHYN174-11	BIOUG01045-C09	BOLD:AAH2174	NA	44.621	-75.773
NGNAH105-13	BIOUG07770-D11	BOLD:ACJ3007	NA	50.663	-120.504
NOCLP2100-20	HymVM298	BOLD:ACE7718	Aoplus	67.335	14.635
NZHYM1362-12	NZAC04044879	BOLD:ABZ8015	Aucklandella	-45.808	170.574
ONTA4418-23	BIOUG94626-D12.ONT3	BOLD:AAK3167	Tycherus	54.774	-127.108
ONTBP10945-23	BIOUG91338-D05.ONT1	BOLD:ACC2804	Diadromus	54.774	-127.108
OPPCC2005-17	BIOUG33637-F10	BOLD:AAH7266	NA	44.8253	-79.9846
OPPDC1151-17	BIOUG33016-B06	BOLD:AAU8756	Stenodontus	44.6286	-78.8614
OPPEE3051-17	BIOUG32856-B10	BOLD:AAG7654	NA	44.6337	-80.6983
OPPOE1316-17	BIOUG33775-A12	BOLD:ACF1442	Cratichneumon	44.2829	-77.7963
PLAAC2291-18	BIOUG44023-C11	BOLD:ADB5295	ichneuMalaise01	10.763	-85.334
PLAAL115-18	BIOUG44629-C01	BOLD:ADB4475	ichneuMalaise01	10.763	-85.334
PLAAY150-18	BIOUG44030-E07	BOLD:ADB9082	ichneuMalaise01	10.763	-85.334
PLABE1059-18	BIOUG44260-H10	BOLD:AAX4231	Microsage	10.763	-85.334
PLAEM015-21	BIOUG62363-H08	BOLD:ACG8036	ichneuMalaise01	10.763	-85.334
PLECY1331-20	BIOUG55399-H04	BOLD:ACJ9110	Trogus	10.763	-85.334
PLLBN037-20	BIOUG51743-B06	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
RRMFG2674-15	BIOUG22868-G08	BOLD:ACF0076	Ichneumon	43.3736	-80.3652
SSGLB969-15	BIOUG24969-B09	BOLD:ABZ7151	NA	51.243	-117.649
SSWLA4073-13	BIOUG04934-A01	BOLD:AAK3172	NA	49.065	-113.779
SSWLE2312-13	BIOUG08108-H02	BOLD:ACE9045	Ichneumon	49.088	-113.883
THAMA010-22	BIOUG85476-A10	BOLD:AEZ7891	NA	14.471	101.373
THAMC2473-22	BIOUG91376-D10	BOLD:ACD7711	NA	14.434	101.369
THAMK6973-23	CBG-A00342-B10	BOLD:AFD8564	NA	19.174	101.106
TTMHY885-11	BIOUG00835-B02	BOLD:AAG7654	NA	43.446	-80.251
ACGAZ326-11	DHJPAR0045105	BOLD:ABA9271	Carinodes	10.987	-85.428
AGAKN087-17	BIOUG32271-E06	BOLD:AAN7588	NA	43.5187	-80.1709
AMTPA018-15	BC-ZSM-HYM-24055-B06	BOLD:AAE2408	Ichneumon	47.387	10.344
ASGLE1822-10	ASGLE2-0587	BOLD:AAU8234	NA	43.554	-80.264
ASSPP543-08	EE-12546-86 P1	BOLD:AAA9337	Dirophanes	45.999	-66.263
ASWAX600-08	07PROBE-23034	BOLD:AAF2908	Aethecerus	58.755	-93.998
BCHYM15708-17	BC-ZSM-HYM-27497-B07	BOLD:ACJ7480	Oronotus	59.5763	11.5192
BCHYM8628-15	BC-ZSM-HYM-27589-G06	BOLD:ACG4851	Notosemus	48.923	13.364
BCHYM9735-15	BC ZSM HYM 22465	BOLD:ADL6724	Dicaelotus	47.556	7.679
CNGLF100-13	BIOUG05373-D11	BOLD:ACG6789	Syspasis	51.022	-118.207
CNLMC532-14	BIOUG11525-B01	BOLD:AAH1974	NA	46.6507	-72.9698
CNLMO1622-14	BIOUG13836-B07	BOLD:AAH7274	NA	46.6507	-72.9698
COLHH1998-18	CollHH1807	BOLD:AAY4578	Exephanes	59.288	5.264
COLHH773-18	CollHH773	BOLD:ACP7087	Mevesia	59.449	6.021
CRALA5308-21	BIOUG66599-E05	BOLD:AEN4479	ichneuMalaise01	9.015	-83.004
CRALB25576-21	BIOUG71218-H09	BOLD:AEN6866	ichneuMalaise01	9.015	-83.004
CRALB35146-21	BIOUG72528-E01	BOLD:AEO3538	ichneuMalaise01	9.015	-83.004
CRATA33740-22	BIOUG89955-C07	BOLD:ADL7341	Platylabus	9.016	-83.004
CRATC36593-23	CBG-A13193-B11	BOLD:ADO3117	NA	9.01585	-83.004
CRCBD42049-23	CBG-A08747-C09	BOLD:AET0859	Carinodes	10.3272	-84.0797
CRHYA33654-22	BIOUG80163-G10	BOLD:AEV1793	Diacantharius	9.649	-83.071
CROAE2298-22	BIOUG80715-C09	BOLD:AEL0539	Carinodes	9.262	-83.874
CRPED8557-21	BIOUG73020-F12	BOLD:ADB7911	ichneuMalaise01	9.973	-84.094
CRQUA15398-22	BIOUG72942-F07	BOLD:AER8694	Setanta	9.614	-83.819
FBIIA1018-10	BC ZSM HYM 03963	BOLD:ACE3182	Ichneumon	48.4686	11.9357
FBIIA152-10	BC ZSM HYM 02622	BOLD:AAD5318	Ichneumon	48.8	11.1
FBIIA258-10	BC ZSM HYM 02728	BOLD:AAO3655	Ichneumon	49.5	11.3
FBIIA578-10	BC ZSM HYM 03523	BOLD:AAN3592	Aoplus	49.0746	13.2724
GMCII3249-15	BIOUG18885-C07	BOLD:ACG8381	Carinodes	10.8438	-85.6138
GMGMC194-14	BIOUG16356-E11	BOLD:AAE8983	NA	50.552	7.17
GMGMI417-14	BIOUG17111-C08	BOLD:ACI7609	Platylabus	50.552	7.17
GMGMK461-14	BIOUG17176-E07	BOLD:ACC3068	Exephanes	50.552	7.17
GMHLX346-16	BIOUG27140-E08	BOLD:ACE2493	NA	15.494	-88.214
GMOYI015-19	BIOUG45170-B03	BOLD:ABZ7151	NA	62.5347	-113.976
GMPSE10298-23	BIOUG99557-D10	BOLD:ACZ6627	Linycus	35.274	72.004
GRAFW1574-12	ZA2012-4035	BOLD:AAE2749	Aoplus	74.5	-21
HESEP1267-12	BIOUG02386-C10	BOLD:ACE9045	Ichneumon	43.537	-80.134
HPPPI1361-13	BIOUG07654-D09	BOLD:AAU9399	Cyclolabus	44.623	-63.569
HYCNC1211-11	CNCHYM 06109	BOLD:AAZ7721	Diadromus	48.7677	-123.643
MPGO1027-19	BIOUG49458-G06	BOLD:AAG7641	NA	46.6758	-113.988
NOICH338-19	HYM085	BOLD:AAN3058	Diphyus	58.9989	9.95957
NOPRA775-17	NHMO-DAR-13083	BOLD:ADL8618	Dicaelotus	59.8296	10.8176
NZHYM087-10	NZAC04033355	BOLD:ABZ8016	Aucklandella	-42.802	171.572
NZICH151-20	NZAC03034816	BOLD:AAV1460	Degithina	-45.735	170.542
ONTB10038-23	BIOUG89996-F03.ONT3	BOLD:AEI5370	ichneuMalaise01	9.969	-83.449
ONTB10208-23	BIOUG89998-D07.ONT3	BOLD:AEI5370	ichneuMalaise01	9.969	-83.449
ONTB10219-23	BIOUG89998-E06.ONT3	BOLD:AEC8119	Diacantharius	9.969	-83.449
OPPCE6015-17	BIOUG33928-C06	BOLD:ABZ7151	NA	44.8253	-79.9846
OPPDG2935-17	BIOUG33735-D11	BOLD:AAG7633	NA	44.6286	-78.8614
OPPEI3974-17	BIOUG34819-D10	BOLD:AAU8329	NA	44.6337	-80.6983
OPPQM355-17	BIOUG35292-D02	BOLD:AAH7259	NA	43.1129	-79.2738
PHAAI1458-17	BIOUG32474-G10	BOLD:AAU9790	Platylabus	43.54	-80.14
PLAAT041-18	BIOUG44436-F03	BOLD:ACE1969	Barichneumon	10.763	-85.334
PLBCA008-20	BIOUG58194-D06	BOLD:AEA6150	Macrojoppa	10.764	-85.335
PLLBA1191-20	BIOUG52330-C01	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLLBI775-20	BIOUG52793-H07	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLQBQ065-20	BIOUG53650-E12	BOLD:ADB0819	ichneuMalaise01	10.76	-85.334
PLSBL1722-20	BIOUG55242-G08	BOLD:ADB6570	Carinodes	10.763	-85.334
PLVAT026-20	BIOUG53750-C01	BOLD:ADB4475	ichneuMalaise01	10.764	-85.335
PLZAR022-20	BIOUG55355-E09	BOLD:AEE7788	Carinodes	10.76	-85.334
SBCFA615-21	BIOUG72934-G10	BOLD:ACC0920	NA	41.107	-73.821
SSBRC2970-14	BIOUG13482-E11	BOLD:AAH1853	Cratichneumon	46.837	-60.434
BBHEC021-09	09BBEHY-0021	BOLD:AAH7272	NA	44.334	-65.204
BBHYG802-10	10BBHYM-0802	BOLD:AAG8099	NA	35.0761	-92.5464
BCHYM8598-15	BC-ZSM-HYM-27589-D12	BOLD:ACG4851	Notosemus	48.959	13.381
CGBTB801-09	CGTURK-1822	BOLD:AAH1946	NA	40	41.5
CNBRH296-14	BIOUG10520-C03	BOLD:ACE4814	Ichneumon	46.6553	-60.4285
CNEIB1486-12	BIOUG03397-E02	BOLD:ACF2807	Ichneumon	53.685	-112.86
CNGSF364-15	BIOUG21526-E01	BOLD:AAG7620	NA	49.001	-106.557
CNGSG2255-15	BIOUG21833-D10	BOLD:ACE9045	Ichneumon	49.001	-106.557
CNPAL026-13	BIOUG07023-F10	BOLD:AAU8863	Coelichneumon	53.85	-106.078
CNWLE1868-12	BIOUG03486-A01	BOLD:AAM9124	NA	49.083	-113.876
COLHH1991-18	CollHH1800	BOLD:AAU8862	Aoplus	59.288	5.264
COLHH2785-19	CollHH2594	BOLD:AAU8227	Aoplus	59.449	6.021
COLHH3652-23	CollHH3936	BOLD:AEC6502	NA	59.496	5.883
COLHH591-18	CollHH591	BOLD:AAJ6708	Achaius	59.288	5.26422
CRALA5091-21	BIOUG66597-C02	BOLD:AEN4479	ichneuMalaise01	9.015	-83.004
CRALB38103-21	BIOUG64450-A03	BOLD:AEN4479	ichneuMalaise01	9.015	-83.004
CRALC31852-21	BIOUG58692-D02	BOLD:AEN1101	ichneuMalaise01	9.015	-83.004
CRATA19155-22	BIOUG91396-B02	BOLD:AEM5773	Setanta	9.016	-83.004
CRATB5594-22	BIOUG92355-F05	BOLD:AFD9309	ichneuMalaise01	9.016	-83.004
CRBAC081-22	BIOUG80751-G09	BOLD:AEP3672	Macrojoppa	9.97	-83.449
CRBOF3363-23	CBG-A10894-B07	BOLD:AFE1600	NA	10.7589	-85.0092
CRMSH2244-23	CCDB-28465-A12	BOLD:AEW6643	Barichneumon	10.163	-84.339
CRPEB26031-21	BIOUG74105-E02	BOLD:ADB9082	ichneuMalaise01	9.973	-84.094
CRPED13332-21	BIOUG75551-E06	BOLD:AEA3657	Coelichneumon	9.973	-84.094
CRSRA37972-22	BIOUG86505-D05	BOLD:ACK6099	ichneuMalaise01	8.483	-83.591
ELPCH519-17	BIOUG35453-D11	BOLD:AAG7645	Vulgichneumon	44.5634	-76.5526
FBIIA1063-10	BC ZSM HYM 04008	BOLD:AAE8983	Stenichneumon	48.4686	11.9357
FBIIA1085-10	BC ZSM HYM 04030	BOLD:AAN3697	Syspasis	47.9972	7.8538
FBIIA114-10	BC ZSM HYM 02584	BOLD:AAF0230	Probolus	46.8	10.9
FBIIA260-10	BC ZSM HYM 02730	BOLD:ADL7865	Ichneumon	50.4	9.9
FBIIA357-10	BC ZSM HYM 02827	BOLD:AAF6036	Eutanyacra	49.4	11
GBMIN35214-13	HM020662	BOLD:ACD4334	Trachyarus	62.1692	25.6832
GMACR177-15	BIOUG24991-C11	BOLD:AAL1427	Diacantharius	10.8801	-85.389
GMGMP1996-18	BIOUG42673-B01	BOLD:AAH1963	Dilleritomus	48.165	11.485
GMIHW032-19	BIOUG48932-F02	BOLD:ACO5212	Ctenichneumon	32.1369	34.9507
GMOYK081-15	BIOUG23268-E06	BOLD:ABZ7151	NA	62.535	-113.976
HYCNG398-12	CNCHYM 014338	BOLD:ABZ6604	Ichneumon	79.9667	-84.4667
HYMPK037-23	NHMO-ENT-645871	BOLD:AAF2407	Cratichneumon	59.066	9.695
JIEAA838-16	BIOUG30496-A06	BOLD:ADB0819	ichneuMalaise01	10.76	-85.334
JSHYN043-11	BIOUG01036-H08	BOLD:AAH2174	NA	44.621	-75.773
JSHYN939-11	BIOUG01093-F11	BOLD:ACE8619	NA	44.621	-75.773
JSHYO660-11	BIOUG01253-H06	BOLD:AAG7641	NA	44.621	-75.773
LNU2720-22	NJP884	BOLD:AEB5399	NA	43.613	2.106
LPRCT194-19	BC-LPRCorse3519	BOLD:ACC2884	Cratichneumon	41.7729	9.12159
MPG1990-21	LSC062421-02	BOLD:AEB7329	NA	46.686	-114.031
NGAAD829-14	BIOUG12758-D02	BOLD:AAH1721	NA	50.672	-120.533
NZICH132-20	NZAC03030304	BOLD:AEH0658	Aucklandella	-45.735	170.542
ONTBP13050-23	BIOUG91338-E08.ONT2	BOLD:AFB7702	NA	54.774	-127.108
OPPAQ084-17	BIOUG34366-G05	BOLD:AAH2174	NA	45.256100000000004	-77.1922
OPPEI3963-17	BIOUG34819-C11	BOLD:AAH1926	NA	44.6337	-80.6983
OPPEO4232-17	BIOUG35528-E04	BOLD:ACH3477	NA	44.7812	-76.2336
PLECH846-20	BIOUG55403-B03	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLECK2680-20	BIOUG56573-A05	BOLD:ADB6570	Carinodes	10.763	-85.334
PLLBE7044-20	BIOUG52688-H08	BOLD:AAL1427	Diacantharius	10.763	-85.334
PLLBK063-20	BIOUG51758-A02	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
RRSSC6297-15	BIOUG24151-B07	BOLD:AAH1887	NA	43.3908	-80.3747
SMTPD4899-13	BIOUG08664-C03	BOLD:ACI9210	Asthenolabus	43.207	-80.391
SSGLB2206-15	BIOUG25429-G03	BOLD:ABZ7151	NA	51.243	-117.649
SSROC5945-15	BIOUG20249-A06	BOLD:AAH7283	NA	43.811	-79.162
SSROC6794-15	BIOUG20257-G08	BOLD:AAG7641	NA	43.811	-79.162
SSWLE2273-13	BIOUG08079-G02	BOLD:AAI2298	Ichneumon	49.088	-113.883
TTMHY309-08	08TTML-0309	BOLD:AAG7707	Coelichneumon	43.4464	-80.2512
ASGLE1523-10	ASGLE2-0288	BOLD:AAU8724	NA	45.5102	-76.9768
ASSPP472-08	EE-6055-91 P3	BOLD:ABZ7151	Dirophanes	47.483	-67.25
BBHEC430-09	09BBEHY-0461	BOLD:AAH7277	NA	44.383	-65.202
BCHYM684-13	BC ZSM HYM 19779	BOLD:ACJ7761	Stenodontus	49.015	12.101
CNBPL347-13	BIOUG05832-B02	BOLD:AAG7633	NA	45.258	-81.655
CNFNF2760-14	BIOUG10666-E04	BOLD:AAH1882	NA	48.857	-64.376
CNFNR3134-14	BIOUG11951-D03	BOLD:AAU8756	Stenodontus	48.857	-64.376
CNGCI003-15	BIOUG20229-G03	BOLD:AAH7270	NA	51.301	-117.522
CNGSD7315-15	BIOUG20719-H07	BOLD:ACE8619	NA	49.001	-106.557
CNGSF485-15	BIOUG21527-G03	BOLD:AAH7285	NA	49.001	-106.557
CNKJK1590-14	BIOUG11948-A05	BOLD:ACE4814	Ichneumon	44.4066	-65.2455
CNKTC032-15	BIOUG17739-H10	BOLD:AAH7255	Coelichneumon	50.885	-116.052
CNMIE1826-14	BIOUG12401-D08	BOLD:ACL8913	NA	50.2135	-63.7979
CNPKF2641-14	BIOUG10514-G09	BOLD:ACE4814	Ichneumon	48.601	-86.2893
CNTIC6222-15	BIOUG20805-H10	BOLD:AAH7266	NA	44.453	-75.865
CNTIF2384-15	BIOUG18972-F09	BOLD:AAG7645	Vulgichneumon	44.453	-75.865
CNTIF2396-15	BIOUG18972-G09	BOLD:ACF1442	Cratichneumon	44.453	-75.865
CNYOJ1612-15	BIOUG19682-B05	BOLD:AAK3172	NA	51.365	-116.528
COLHH2020-18	CollHH1829	BOLD:AAI5303	Epitomus	59.288	5.264
COLHH2799-19	CollHH2608	BOLD:AAE2749	Ichneumon	59.449	6.021
COLHH746-18	CollHH746	BOLD:ADN1578	Dicaelotus	59.496	5.883
CRALB4934-21	BIOUG72361-E07	BOLD:AEM8697	ichneuMalaise01	9.015	-83.004
CRBAA139-22	BIOUG73031-E03	BOLD:AET4241	ichneuMalaise01	9.97	-83.449
CRBOA8047-23	BIOUG97744-F07	BOLD:ACG8299	Carinodes	10.759	-85.009
CRCCB10434-23	CBG-A05408-E02	BOLD:AAI7599	NA	10.933	-85.457
CRHTA8478-22	BIOUG77455-B11	BOLD:AET7343	ichneuMalaise01	9.648	-83.071
CROZA26956-21	BIOUG66865-G03	BOLD:ADZ8364	ichneuMalaise01	9.262	-83.874
CRQZC5868-23	CBG-A16706-B03	BOLD:AES7774	Setanta	9.61405	-83.8185
FBIIA167-10	BC ZSM HYM 02637	BOLD:ACE3183	Ichneumon	46.6	10.4
FBIIA842-10	BC ZSM HYM 03787	BOLD:AAE2408	Ichneumon	48.9167	11.7667
GBMIN35339-13	HM020633	BOLD:ACD4879	Trachyarus	62.1942	25.9358
GBMIN41034-13	AB516302	BOLD:ACD3924	Holcojoppa	43	141.24
GMGMH1436-14	BIOUG17017-G12	BOLD:AAL2075	Diphyus	50.552	7.17
GMOAG212-15	BIOUG24087-E08	BOLD:AAU8294	Asthenolabus	43.132	-80.371
GMOCL022-15	BIOUG22765-G03	BOLD:AAH1907	NA	54.768	-126.935
GMSCE020-20	BIOUG51288-G03	BOLD:ACE4814	Ichneumon	33.997	-119.716
HYMBB480-09	09BBHYM-480	BOLD:AAG8176	NA	33.8834	-96.8005
ICHFI1336-13	FICH-001621	BOLD:AAD5318	Ichneumon	60.972	24.482
JICCD1521-16	BIOUG29282-F11	BOLD:ACS4175	ichneuMalaise01	10.763	-85.334
JICCH163-16	BIOUG29478-A06	BOLD:ACL6490	ichneuMalaise01	10.763	-85.334
JSHYO674-11	BIOUG01081-A09	BOLD:ACE4814	Ichneumon	44.621	-75.773
JSHYP209-11	BIOUG01283-F08	BOLD:AAU8294	Asthenolabus	44.621	-75.773
NZMG293-12	NZAC04049435	BOLD:ABZ8015	Aucklandella	-45.8075	170.574
OPPAM1118-17	BIOUG34123-B12	BOLD:AAH2174	NA	45.256100000000004	-77.1922
OPPEI3952-17	BIOUG34819-B12	BOLD:ACE8619	NA	44.6337	-80.6983
OPPOG1453-17	BIOUG34473-F08	BOLD:ACC6529	Ichneumon	44.2829	-77.7963
OPPQE285-17	BIOUG34036-H09	BOLD:AAU8850	NA	44.5178	-76.5394
PLABD226-19	BIOUG48948-A05	BOLD:ADB9082	ichneuMalaise01	10.763	-85.334
PLAEG016-21	BIOUG63905-A08	BOLD:ACG8381	Carinodes	10.763	-85.334
PLHCO018-20	BIOUG55343-B08	BOLD:ACG6765	ichneuMalaise01	10.763	-85.335
PLLBA1563-20	BIOUG52493-B05	BOLD:ADB0819	ichneuMalaise01	10.763	-85.334
PLODV003-20	BIOUG58230-C05	BOLD:AAB4566	Charmedia	10.763	-85.334
PLXCP786-20	BIOUG58241-C04	BOLD:ACG6765	ichneuMalaise01	10.763	-85.334
SSGLA1767-15	BIOUG22779-A10	BOLD:AAN7535	NA	51.361	-117.429
SSJAF8810-13	BIOUG09406-F02	BOLD:ACZ6964	NA	53.195	-117.914
THAMC7217-22	BIOUG95316-B10	BOLD:AFA3778	NA	14.434	101.369
THAMG10267-23	BIOUG98700-H07	BOLD:AFC6455	NA	14.503	101.925
TRIHM953-22	IAvH-TRI-FCZ0973	BOLD:AEU5990	Barichneumon	3.067	-75.384
TTHYW930-08	HYMN 0166.02	BOLD:AAG7776	NA	43.537	-80.134
TTMHY337-08	08TTML-0337	BOLD:AAG7695	NA	43.4464	-80.2512
ZERO200-11	BIOUG01044-C05	BOLD:AAE2749	Aoplus	74.47	-20.576
ZMUCG284-12	zmuc00023551	BOLD:AAH1859	Crypteffigies	63.9167	-50.9167
AICH407-06	DHJPAR0009841	BOLD:AAB4566	Charmedia	11.027	-85.495
AICH841-07	DHJPAR0016936	BOLD:AAC9790	Tricholabus	10.93	-85.372
ASGLE1297-10	ASGLE2-0062	BOLD:AAH7266	NA	45.5102	-76.9768
ASGLE1576-10	ASGLE2-0341	BOLD:AAQ2726	Coelichneumon	45.5102	-76.9768
ASSPP548-08	EE-12812-86 P2	BOLD:AAA9337	Dirophanes	46	-66.4
BCHYM163-13	BC ZSM HYM 19163	BOLD:ACF9406	Aethecerus	51.922	5.11826
BCHYM181-13	BC ZSM HYM 19181	BOLD:ACI7791	Aglaojoppa	47.4926	11.0948
CNBFM231-15	BIOUG20282-D10	BOLD:AAG7679	Coelichneumon	51.436	-116.188
CNBFQ006-15	BIOUG20280-H07	BOLD:AAG7679	Coelichneumon	51.436	-116.188
CNBRE771-14	BIOUG10235-E12	BOLD:ACC2867	Cratichneumon	46.6553	-60.4285
CNGRF062-12	BIOUG03407-D12	BOLD:ACC0920	NA	49.149	-107.53
CNGSF2241-15	BIOUG21596-C02	BOLD:AAG7732	NA	49.001	-106.557
CNGSF2373-15	BIOUG21597-F03	BOLD:AAM9124	NA	49.001	-106.557
CNKTD2859-15	BIOUG18544-E09	BOLD:AAH1974	NA	50.885	-116.052
CNRME772-12	BIOUG03460-D12	BOLD:ACE4814	Ichneumon	50.676	-99.898
CNWLP393-13	BIOUG07629-G02	BOLD:AAG7742	Aoplus	49.083	-113.876
COLHH1980-18	CollHH1789	BOLD:ACI7609	Platylabus	59.288	5.264
CRALA6983-21	BIOUG58687-B06	BOLD:AEM5773	Setanta	9.015	-83.004
CRALC8439-21	BIOUG72710-H10	BOLD:ACS4175	ichneuMalaise01	9.015	-83.004
CRALD5506-23	CBG-A09575-E11	BOLD:AEN2261	NA	9.015	-83.004
CRBOB34044-23	CBG-A13265-C05	BOLD:ACG8299	NA	10.7589	-85.0092
CRPEA33861-21	BIOUG73446-E11	BOLD:ACE1969	Barichneumon	9.973	-84.094
CRPEC22164-21	BIOUG73018-F06	BOLD:ACG8317	Setanta	9.973	-84.094
CRPED39959-21	BIOUG64400-G06	BOLD:ACK6099	ichneuMalaise01	9.973	-84.094
CRPED5608-21	BIOUG72909-B01	BOLD:ADA8497	Barichneumon	9.973	-84.094
CRQUC18325-23	CBG-A19737-G05	BOLD:AFX3482	ichneuMalaise01	9.61444	-83.8186
EMPUL2424-22	BIOUG91304-E04	BOLD:AFA4112	NA	0.022	-78.502
FBIIA033-10	BC ZSM HYM 02503	BOLD:AAI0282	Spilichneumon	49.1	11.9
FBIIA043-10	BC ZSM HYM 02513	BOLD:AAF3971	Vulgichneumon	49.2	11.2
FBIIA339-10	BC ZSM HYM 02809	BOLD:AAD5318	Ichneumon	49.3	11.6
GBMIN35336-13	HM020639	BOLD:ACD4879	Trachyarus	62.1942	25.9358
GMADG091-16	BIOUG28100-D11	BOLD:ADA1354	ichneuMalaise01	10.88	-85.389
GMCVE014-16	BIOUG27888-D02	BOLD:AAD5318	Ichneumon	48.5197	-123.43
GMCVI028-16	BIOUG28110-E11	BOLD:ACV1216	NA	48.5197	-123.43
GMGML199-14	BIOUG17230-A05	BOLD:AAI4109	Coelichneumon	50.552	7.17
GMGML420-14	BIOUG17231-H06	BOLD:AAE2634	NA	50.552	7.17
GMGMM324-14	BIOUG17299-D01	BOLD:AAI8413	Hepiopelmus	50.552	7.17
GMGSE430-12	BIOUG02949-B02	BOLD:ACE8616	NA	35.6859	-83.4986
GMLED7994-23	CBG-A18615-G09	BOLD:ACW0288	Dicaelotus	34.3097	35.9906
GMMSO1819-18	BIOUG37495-B02	BOLD:ACD4551	NA	3.84118	101.486
GMSAH012-13	BIOUG09273-F12	BOLD:ACL4797	NA	-26.026	27.545
GMSVA4806-22	BIOUG85338-F07	BOLD:AAM9124	NA	37.89	-119.096
ICHFI837-12	FICH-000837	BOLD:ADL8618	Diadromus	60.605	21.675
ICHFI848-12	FICH-000848	BOLD:ACD8222	Hemichneumon	60.554	22.35
ICHNN008-16	HymVM246	BOLD:AAY4578	Exephanes	67.2808	14.5614
JSHYP803-12	BIOUG01282-F05	BOLD:ACF2807	Ichneumon	44.621	-75.773
NSMTP564-15	SMTP564	BOLD:AAH7255	Coelichneumon	62.14	16.286
OPPEC730-17	BIOUG32855-F05	BOLD:AAU8294	Asthenolabus	44.6337	-80.6983
